iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
4,q033,9.665,3.307,12.972,2.4708
4,q034,33585.035,3.262,33588.297,2.2505
4,q035,126.97,2.82,129.79,2.3009
4,q036,16.914,2.799,19.713,2.854
4,q037,92.166,2.266,94.432,1.2176
4,q038,4825.479,2.988,4828.467,2.6661
4,q039,119.285,3.265,122.55,3.2089
4,q040,23.038,2.616,25.654,1.5636
4,q041,10.222,2.985,13.207,1.2289
4,q042,98.8,2.223,101.023,1.7517
4,q043,342.356,2.549,344.905,1.6135
4,q044,115.745,4.067,119.812,1.4938
4,q045,7.98,2.966,10.946,2.0404
4,q046,66.61,5.95,72.56,2.3285
4,q047,79203.921,5.351,79209.272,7.9633
4,q048,8.021,4.433,12.454,5.3967
4,q049,957.215,9.799,967.014,2.8283
4,q050,46.218,5.688,51.906,2.0816
4,q051,4482.624,5.641,4488.265,3.5845
4,q052,8092.41,6.04,8098.45,3.2912
4,q053,96.781,2.945,99.726,1.3922
4,q054,8.029,3.493,11.522,4.1814
4,q055,5.812,3.152,8.964,1.2998
4,q056,832.254,3.357,835.611,5.2081
4,q057,38.05,3.782,41.832,2.5517
4,q059,4228.998,7.878,4236.876,3.622
4,q060,510.857,4.543,515.4,1.6273
4,q061,77.557,7.399,84.956,2.0789
4,q062,37.758,6.581,44.339,1.6889
4,q063,47.403,7.359,54.762,1.9312
4,q064,88.631,7.089,95.72,2.3434
4,q065,36.676,7.003,43.679,2.1732
4,q066,300.863,7.369,308.232,2.6148
4,q067,13.596,7.579,21.175,3.5335
4,q068,35006.427,5.346,35011.773,1.422
4,q069,3984.258,6.795,3991.053,1.6788
4,q070,3092.552,8.116,3100.668,2.1891
4,q071,3090.774,6.098,3096.872,1.9594
4,q072,87.132,6.227,93.359,3.4397
4,q073,89.99,7.399,97.389,2.7475
4,q074,1563.403,6.292,1569.695,1.5255
4,q075,271.813,8.089,279.902,1.6931
4,q076,111.708,7.355,119.063,2.8048
4,q077,366.956,7.565,374.521,1.6043
4,q078,37.357,5.979,43.336,3.8851
4,q079,235.498,6.224,241.722,2.6836
4,q080,91.759,2.117,93.876,1.6025
4,q081,108.53,1.793,110.323,1.742
4,q082,98.045,1.824,99.869,1.7239
4,q083,134.65,1.76,136.41,1.4412
4,q084,524.516,1.812,526.328,3.7136
4,q085,1220.255,1.582,1221.837,1.9454
4,q086,124.526,2.068,126.594,2.1849
4,q087,80.337,1.699,82.036,1.9183
4,q088,426.641,1.653,428.294,5.1857
4,q089,3158.997,1.848,3160.845,2.408
4,q090,112.029,1.848,113.877,1.7764
4,q091,299.418,1.81,301.228,2.2313
4,q092,51.033,1.522,52.555,1.7474
4,q093,84.624,1.595,86.219,1.6728
4,q094,42.894,1.496,44.39,3.2644
4,q095,191.414,2.215,193.629,1.6938
4,q096,179.857,2.6,182.457,2.655
4,q097,5690.041,3.727,5693.768,6.2044
4,q098,2081.28,2.874,2084.154,2.3868
4,q099,98.125,2.69,100.815,3.017
4,q100,112.443,2.483,114.926,1.1954
4,q101,220.167,2.676,222.843,2.471
4,q102,205.847,2.16,208.007,1.4514
4,q103,230.526,2.753,233.279,2.3286
4,q104,668.965,2.709,671.674,2.5882
4,q105,8382.248,2.846,8385.094,4.4427
4,q106,1914.798,3.189,1917.987,2.656
4,q107,17025.51,3.05,17028.56,2.1364
4,q109,86.693,4.521,91.214,1.7609
4,q110,59.566,4.039,63.605,1.6449
4,q111,144.925,4.414,149.339,1.5337
4,q112,149.771,4.386,154.157,1.6682
4,q113,782.449,2.386,784.835,2.4094
4,q114,713.505,3.454,716.959,1.6255
4,q115,1524.655,2.756,1527.411,1.8099
4,q116,58.921,2.993,61.914,2.4575
4,q117,138.569,2.487,141.056,1.992
4,q118,96.495,2.613,99.108,1.8926
4,q119,151.143,2.895,154.038,2.2499
4,q121,98.011,3.97,101.981,1.4412
4,q123,4770.064,2.602,4772.666,3.1431
4,q124,294.473,2.822,297.295,2.5495
4,q125,69.057,3.01,72.067,3.5992
4,q127,66.172,5.166,71.338,2.2464
4,q128,81.966,5.87,87.836,3.0073
4,q129,93.88,4.858,98.738,1.4181
4,q130,35.728,4.27,39.998,1.5551
4,q131,996.891,6.17,1003.061,3.2521
4,q132,39.662,5.934,45.596,2.6762
4,q133,2325.383,5.502,2330.885,5.2786
