iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
3,7b,166.44,5.424,171.864,3.1781
3,7c,1638.8,5.692,1644.492,22.6442
3,8a,837.736,3.869,841.605,16.8655
3,8b,86.46,3.597,90.057,6.0526
3,8c,1920.844,3.306,1924.15,1.3087
3,8d,688.81,3.99,692.8,2.6362
3,9a,131.067,6.216,137.283,9.0921
3,9b,125.79,5.601,131.391,8.9157
3,9c,220.569,5.986,226.555,2.7243
3,9d,1935.15,6.262,1941.412,3.545
4,10a,240.108,3.476,243.584,1.8375
4,10b,139.202,3.453,142.655,2.4455
4,10c,7024.117,3.389,7027.506,5.7434
4,11a,56.491,5.523,62.014,18.1154
4,11b,20.295,4.646,24.941,10.5471
4,11c,102.551,5.222,107.773,13.4631
4,11d,91.309,5.39,96.699,6.8432
4,12a,103.677,5.354,109.031,5.6684
4,12b,37.601,5.881,43.482,3.419
4,12c,313.901,5.352,319.253,11.5422
4,13a,605.695,8.126,613.821,5.1741
4,13b,276.324,8.524,284.848,6.2289
4,13c,264.192,8.541,272.733,3.6061
4,13d,936.387,8.286,944.673,5.0759
4,14a,243.783,5.158,248.941,21.3898
4,14b,109.297,4.87,114.167,4.1078
4,14c,412.941,4.947,417.888,25.1027
4,15a,157.227,11.349,168.576,3.0283
4,15b,18.696,11.618,30.314,3.5767
4,15c,605.429,12.316,617.745,3.6553
4,15d,309.027,12.973,322.0,5.8831
4,16a,153.857,6.362,160.219,8.5075
4,16b,10062.5,6.105,10068.605,37.073
4,16c,887.068,6.143,893.211,24.3997
4,16d,726.858,6.296,733.154,24.9874
4,17a,7047.492,4.01,7051.502,35.9395
4,17b,5346.75,3.927,5350.677,31.2046
4,17c,5266.915,4.008,5270.923,33.5948
4,17d,5323.341,4.006,5327.347,54.1499
4,17e,7095.394,3.982,7099.376,35.6406
4,17f,6527.761,4.083,6531.844,37.6148
4,18a,2540.482,3.97,2544.452,5.563
4,18b,112.021,3.84,115.861,5.9781
4,18c,3274.718,3.789,3278.507,7.5543
4,19a,134.26,18.686,152.946,9.8205
4,19b,58.47,14.854,73.324,8.4129
4,19c,1001.397,20.258,1021.655,11.3543
4,19d,3315.513,21.439,3336.952,6.129
4,1a,40.823,2.004,42.827,1.5607
4,1b,36.422,1.64,38.062,7.9545
4,1c,38.546,1.66,40.206,1.9086
4,1d,36.44,1.575,38.015,8.4569
4,20a,2015.494,11.882,2027.376,15.5797
4,20b,1572.762,11.524,1584.286,14.2331
4,20c,863.947,12.206,876.153,19.8577
4,21a,54.446,11.359,65.805,23.3651
4,21b,37.554,10.95,48.504,16.1667
4,21c,39.085,11.113,50.198,22.9058
4,22a,301.468,29.493,330.961,29.7569
4,22b,213.632,28.893,242.525,12.0574
4,22c,905.536,28.87,934.406,50.9815
4,22d,559.861,32.049,591.91,48.4399
4,23a,193.941,28.514,222.455,5.0458
4,23b,40.346,26.662,67.008,5.5679
4,23c,189.167,26.709,215.876,1.9236
4,24a,304.598,56.077,360.675,21.3734
4,24b,15.589,49.971,65.56,4.2373
4,25a,1486.648,10.042,1496.69,45.904
4,25b,194.196,9.993,204.189,6.2503
