iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
1,q13_s99,284.815,0.327,285.142,1.9885
1,q14_s111,202.001,0.31,202.311,1.215
1,q14_s123,206.029,0.312,206.341,1.2116
1,q14_s1337,208.638,0.315,208.953,1.194
1,q14_s17,201.081,0.34,201.421,1.1843
1,q14_s2024,208.649,0.328,208.977,1.2172
1,q14_s222,201.116,0.314,201.43,1.1819
1,q14_s321,212.301,0.322,212.623,1.2139
1,q14_s333,202.638,0.307,202.945,1.1902
1,q14_s42,208.554,0.359,208.913,1.1958
1,q14_s444,202.409,0.307,202.716,1.196
1,q14_s456,206.415,0.311,206.726,1.1838
1,q14_s55,202.106,0.337,202.443,1.215
1,q14_s555,205.746,0.332,206.078,1.2086
1,q14_s654,202.213,0.326,202.539,1.2257
1,q14_s666,206.815,0.31,207.125,1.2088
1,q14_s7,206.261,0.319,206.58,1.1838
1,q14_s777,205.935,0.315,206.25,1.2014
1,q14_s789,208.542,0.311,208.853,1.2113
1,q14_s987,203.916,0.314,204.23,1.226
1,q14_s99,208.226,0.324,208.55,1.1958
1,q16_s111,150.469,1.385,151.854,1.6027
1,q16_s123,146.47,0.419,146.889,1.5901
1,q16_s1337,145.287,0.417,145.704,1.5902
1,q16_s17,145.276,0.409,145.685,1.5983
1,q16_s2024,145.449,0.419,145.868,1.5946
1,q16_s222,145.84,0.411,146.251,1.5957
1,q16_s321,146.564,0.408,146.972,1.5884
1,q16_s333,144.677,0.416,145.093,1.5863
1,q16_s42,146.389,0.408,146.797,1.5966
1,q16_s444,146.635,0.412,147.047,1.5986
1,q16_s456,145.787,0.425,146.212,1.592
1,q16_s55,145.106,0.416,145.522,1.5943
1,q16_s555,145.251,0.394,145.645,1.5955
1,q16_s654,146.818,0.408,147.226,1.5883
1,q16_s666,146.121,0.394,146.515,1.5992
1,q16_s7,144.794,0.422,145.216,1.5953
1,q16_s777,144.843,0.419,145.262,1.5873
1,q16_s789,146.434,0.416,146.85,1.6006
1,q16_s987,143.906,0.416,144.322,1.5941
1,q16_s99,147.679,0.412,148.091,1.5938
1,q18_s111,2633.885,0.451,2634.336,131.5566
1,q18_s123,2626.613,0.452,2627.065,124.8055
1,q18_s1337,2630.304,0.48,2630.784,131.5566
1,q18_s17,2632.572,0.44,2633.012,131.5566
1,q18_s2024,2636.735,0.484,2637.219,124.8055
1,q18_s222,2641.759,0.45,2642.209,124.8054
1,q18_s321,2638.502,0.445,2638.947,124.8056
1,q18_s333,2634.423,0.46,2634.883,131.5566
1,q18_s42,2637.334,0.441,2637.775,124.8055
1,q18_s444,2628.362,0.44,2628.802,124.8056
1,q18_s456,2630.504,0.472,2630.976,131.5566
1,q18_s55,2630.336,0.47,2630.806,124.8055
1,q18_s555,2632.341,0.443,2632.784,131.5565
1,q18_s654,2627.16,0.465,2627.625,131.5566
1,q18_s666,2643.093,0.444,2643.537,131.5565
1,q18_s7,2635.621,0.438,2636.059,131.5566
1,q18_s777,2628.73,0.459,2629.189,131.5565
1,q18_s789,2643.559,0.471,2644.03,131.5565
1,q18_s987,2634.479,0.421,2634.9,131.5565
1,q18_s99,2637.607,0.442,2638.049,131.5565
1,q19_s111,288.405,0.426,288.831,1.2027
1,q19_s123,288.611,0.424,289.035,1.2241
1,q19_s1337,288.048,0.41,288.458,1.2298
1,q19_s17,288.675,0.423,289.098,1.216
1,q19_s2024,288.361,0.44,288.801,1.1789
1,q19_s222,288.706,0.401,289.107,1.2703
1,q19_s321,290.868,0.388,291.256,1.1778
1,q19_s333,289.58,0.432,290.012,1.1435
1,q19_s42,289.183,0.404,289.587,1.2183
1,q19_s444,290.745,0.426,291.171,1.2056
1,q19_s456,290.379,0.396,290.775,1.1823
1,q19_s55,286.991,0.39,287.381,1.2745
1,q19_s555,288.617,0.41,289.027,1.1969
1,q19_s654,288.003,0.403,288.406,1.2048
1,q19_s666,286.83,0.424,287.254,1.2341
1,q19_s7,288.553,0.431,288.984,1.1948
1,q19_s777,290.728,0.4,291.128,1.2058
1,q19_s789,288.156,0.406,288.562,1.2124
1,q19_s987,286.485,0.423,286.908,1.2297
1,q19_s99,289.036,0.429,289.465,1.1982
1,q22_s111,131.31,0.382,131.692,5.3995
1,q22_s123,123.298,0.376,123.674,5.4825
1,q22_s1337,124.492,0.38,124.872,5.4818
1,q22_s17,121.95,0.366,122.316,5.2603
1,q22_s2024,122.46,0.364,122.824,5.2624
1,q22_s222,124.362,0.384,124.746,5.3038
1,q22_s321,123.459,0.351,123.81,5.2843
1,q22_s333,123.489,0.368,123.857,5.0099
1,q22_s42,123.737,0.363,124.1,5.3849
1,q22_s444,122.705,0.363,123.068,5.176
1,q22_s456,122.626,0.364,122.99,5.2967
1,q22_s55,123.839,0.355,124.194,5.3989
1,q22_s555,122.308,0.354,122.662,5.2909
1,q22_s654,122.547,0.353,122.9,5.3921
1,q22_s666,122.022,0.358,122.38,5.2803
1,q22_s7,121.78,0.342,122.122,5.1695
1,q22_s777,123.227,0.383,123.61,5.3793
1,q22_s789,121.185,0.382,121.567,4.9768
1,q22_s987,123.519,0.36,123.879,5.3887
1,q22_s99,124.724,0.369,125.093,5.4619
2,q01_s111,1327.269,0.293,1327.562,1.3337
2,q01_s123,1338.861,0.262,1339.123,1.3335
2,q01_s1337,1323.849,0.263,1324.112,1.3339
2,q01_s17,1338.868,0.268,1339.136,1.3336
2,q01_s2024,1335.349,0.27,1335.619,1.3336
2,q01_s222,1337.835,0.272,1338.107,1.3336
2,q01_s321,1341.613,0.278,1341.891,1.3336
2,q01_s333,1325.328,0.261,1325.589,1.3339
2,q01_s42,1327.84,0.29,1328.13,1.3337
2,q01_s444,1334.052,0.257,1334.309,1.3337
2,q01_s456,1322.161,0.264,1322.425,1.3341
2,q01_s55,1334.162,0.265,1334.427,1.3336
2,q01_s555,1367.113,0.276,1367.389,1.3333
2,q01_s654,1360.482,0.314,1360.796,1.3333
2,q01_s666,1396.58,0.293,1396.873,1.3337
2,q01_s7,1342.181,0.317,1342.498,1.334
2,q01_s777,1351.11,0.282,1351.392,1.3336
2,q01_s789,1350.471,0.304,1350.775,1.3339
2,q01_s987,1330.182,0.272,1330.454,1.3339
2,q01_s99,1336.0,0.272,1336.272,1.3333
2,q02_s111,53453.203,1.214,53454.417,1.6522
2,q02_s123,53299.392,1.031,53300.423,1.6416
2,q02_s1337,54458.619,1.057,54459.676,1.6501
2,q02_s17,51196.777,1.042,51197.819,1.6342
2,q02_s2024,56137.895,1.019,56138.914,1.6657
2,q02_s222,55552.345,1.07,55553.415,1.651
2,q02_s321,50755.507,1.011,50756.518,1.6345
2,q02_s333,48481.708,0.993,48482.701,1.6275
2,q02_s42,54844.019,1.046,54845.065,1.6516
2,q02_s444,51706.225,1.024,51707.249,1.6442
2,q02_s456,51002.216,1.03,51003.246,1.6473
2,q02_s55,50242.218,1.047,50243.265,1.6328
2,q02_s555,53568.345,1.027,53569.372,1.6358
2,q02_s654,54368.328,0.984,54369.312,1.6383
2,q02_s666,55215.798,1.071,55216.869,1.6461
2,q02_s7,53068.59,1.006,53069.596,1.6509
2,q02_s777,50519.831,1.048,50520.879,1.646
2,q02_s789,52146.621,1.037,52147.658,1.6504
2,q02_s987,51954.963,1.019,51955.982,1.6343
2,q02_s99,52297.302,1.054,52298.356,1.6394
2,q03_s111,315.185,0.388,315.573,5.1646
2,q03_s123,317.127,0.323,317.45,5.2042
2,q03_s1337,316.385,0.377,316.762,5.1609
2,q03_s17,314.176,0.352,314.528,5.2399
2,q03_s2024,316.422,0.358,316.78,5.1609
2,q03_s222,314.894,0.354,315.248,5.1756
2,q03_s321,316.191,0.353,316.544,5.1594
2,q03_s333,316.596,0.377,316.973,5.2435
2,q03_s42,316.407,0.359,316.766,5.1542
2,q03_s444,316.146,0.343,316.489,5.2486
2,q03_s456,315.548,0.355,315.903,5.1833
2,q03_s55,315.728,0.387,316.115,5.1609
2,q03_s555,317.072,0.358,317.43,5.2032
2,q03_s654,313.77,0.351,314.121,5.1785
2,q03_s666,315.546,0.354,315.9,5.201
2,q03_s7,318.781,0.36,319.141,5.1523
2,q03_s777,314.651,0.354,315.005,5.1856
2,q03_s789,316.552,0.359,316.911,5.1725
2,q03_s987,319.188,0.346,319.534,5.2663
2,q03_s99,316.158,0.356,316.514,5.1993
2,q04_s111,442.317,0.292,442.609,1.5729
2,q04_s123,443.767,0.3,444.067,1.5725
2,q04_s1337,444.548,0.298,444.846,1.5733
2,q04_s17,444.557,0.292,444.849,1.5669
2,q04_s2024,440.509,0.301,440.81,1.5706
2,q04_s222,439.886,0.324,440.21,1.5753
2,q04_s321,438.298,0.296,438.594,1.5676
2,q04_s333,442.093,0.285,442.378,1.5732
2,q04_s42,441.019,0.316,441.335,1.5733
2,q04_s444,437.701,0.311,438.012,1.5729
2,q04_s456,438.749,0.304,439.053,1.5723
2,q04_s55,440.292,0.29,440.582,1.5733
2,q04_s555,439.966,0.306,440.272,1.5645
2,q04_s654,442.726,0.301,443.027,1.5721
2,q04_s666,445.277,0.312,445.589,1.5692
2,q04_s7,441.789,0.302,442.091,1.5771
2,q04_s777,440.105,0.293,440.398,1.5676
2,q04_s789,440.381,0.312,440.693,1.5707
2,q04_s987,439.781,0.289,440.07,1.5649
2,q04_s99,437.741,0.315,438.056,1.5712
2,q05_s111,285.362,1.412,286.774,1.4785
2,q05_s123,280.859,1.265,282.124,1.4841
2,q05_s1337,277.189,1.296,278.485,1.4866
2,q05_s17,281.16,1.313,282.473,1.4783
2,q05_s2024,280.465,1.27,281.735,1.4856
2,q05_s222,280.88,1.303,282.183,1.476
2,q05_s321,279.582,1.304,280.886,1.4832
2,q05_s333,279.108,1.288,280.396,1.4841
2,q05_s42,280.055,1.259,281.314,1.4948
2,q05_s444,277.598,1.31,278.908,1.4832
2,q05_s456,281.455,1.307,282.762,1.4853
2,q05_s55,280.058,1.299,281.357,1.4837
2,q05_s555,281.71,1.272,282.982,1.4882
2,q05_s654,278.306,1.269,279.575,1.4916
2,q05_s666,281.516,1.335,282.851,1.4826
2,q05_s7,280.229,1.28,281.509,1.4768
2,q05_s777,280.361,1.306,281.667,1.4837
2,q05_s789,283.425,1.286,284.711,1.4837
2,q05_s987,279.229,1.276,280.505,1.4837
2,q05_s99,281.045,1.282,282.327,1.4783
2,q06_s111,201.187,0.425,201.612,1.1679
2,q06_s123,197.728,0.207,197.935,1.1767
2,q06_s1337,193.098,0.186,193.284,1.1648
2,q06_s17,198.838,0.184,199.022,1.1767
2,q06_s2024,202.339,0.191,202.53,1.1755
2,q06_s222,197.842,0.176,198.018,1.1642
2,q06_s321,200.972,0.191,201.163,1.1655
2,q06_s333,197.014,0.187,197.201,1.1821
2,q06_s42,195.524,0.187,195.711,1.1635
2,q06_s444,194.997,0.183,195.18,1.164
2,q06_s456,199.423,0.196,199.619,1.1616
2,q06_s55,198.619,0.197,198.816,1.1622
2,q06_s555,201.233,0.183,201.416,1.1698
2,q06_s654,195.24,0.187,195.427,1.1746
2,q06_s666,202.166,0.192,202.358,1.1749
2,q06_s7,200.496,0.183,200.679,1.1733
2,q06_s777,198.601,0.188,198.789,1.1615
2,q06_s789,201.059,0.18,201.239,1.1664
2,q06_s987,200.018,0.197,200.215,1.1696
2,q06_s99,198.013,0.189,198.202,1.1774
2,q07_s111,305.861,1.337,307.198,3.0376
2,q07_s123,306.864,1.189,308.053,3.0813
2,q07_s1337,305.032,1.186,306.218,3.0532
2,q07_s17,307.197,1.228,308.425,3.0535
2,q07_s2024,308.106,1.188,309.294,3.0256
2,q07_s222,304.3,1.236,305.536,3.0534
2,q07_s321,308.333,1.168,309.501,3.0207
2,q07_s333,305.003,1.156,306.159,3.0412
2,q07_s42,305.918,1.209,307.127,3.0813
2,q07_s444,306.281,1.187,307.468,3.0674
2,q07_s456,304.165,1.221,305.386,3.0505
2,q07_s55,304.856,1.165,306.021,3.0213
2,q07_s555,305.165,1.183,306.348,3.0263
2,q07_s654,305.558,1.191,306.749,3.0337
2,q07_s666,307.211,1.178,308.389,3.0425
2,q07_s7,306.737,1.221,307.958,3.0462
2,q07_s777,303.069,1.204,304.273,3.0461
2,q07_s789,306.035,1.202,307.237,3.0717
2,q07_s987,309.109,1.181,310.29,3.0491
2,q07_s99,306.897,1.211,308.108,3.0391
2,q08_s111,281.86,1.295,283.155,2.2922
2,q08_s123,277.685,1.316,279.001,2.3965
2,q08_s1337,279.838,1.346,281.184,2.351
2,q08_s17,279.247,1.317,280.564,2.3703
2,q08_s2024,284.11,1.333,285.443,2.3888
2,q08_s222,281.313,1.398,282.711,2.2803
2,q08_s321,282.04,1.365,283.405,2.3419
2,q08_s333,279.325,1.321,280.646,2.3452
2,q08_s42,279.48,1.31,280.79,2.3586
2,q08_s444,283.58,1.31,284.89,2.3025
2,q08_s456,281.816,1.331,283.147,2.3081
2,q08_s55,278.71,1.258,279.968,2.3315
2,q08_s555,280.051,1.339,281.39,2.3283
2,q08_s654,278.15,1.334,279.484,2.3796
2,q08_s666,283.274,1.349,284.623,2.2803
2,q08_s7,280.286,1.329,281.615,2.3598
2,q08_s777,280.405,1.354,281.759,2.3586
2,q08_s789,278.361,1.31,279.671,2.4015
2,q08_s987,280.958,1.307,282.265,2.358
2,q08_s99,280.634,1.352,281.986,2.3691
2,q09_s111,720.763,1.299,722.062,11.5906
2,q09_s123,714.811,1.322,716.133,11.2948
2,q09_s1337,775.429,1.364,776.793,33.7381
2,q09_s17,772.04,1.427,773.467,13.7251
2,q09_s2024,693.357,1.429,694.786,10.7769
2,q09_s222,706.092,1.297,707.389,12.0259
2,q09_s321,773.47,1.331,774.801,21.5243
2,q09_s333,705.883,1.365,707.248,11.3006
2,q09_s42,708.953,1.389,710.342,11.3006
2,q09_s444,773.472,1.354,774.826,13.7879
2,q09_s456,712.918,1.362,714.28,11.3329
2,q09_s55,738.328,1.382,739.71,12.5689
2,q09_s555,716.539,1.356,717.895,11.5906
2,q09_s654,768.128,1.392,769.52,13.7353
2,q09_s666,704.07,1.315,705.385,12.0259
2,q09_s7,735.252,1.382,736.634,12.5885
2,q09_s777,704.619,1.313,705.932,11.3006
2,q09_s789,706.688,1.498,708.186,12.0226
2,q09_s987,744.116,1.378,745.494,12.5885
2,q09_s99,744.93,1.378,746.308,12.5885
2,q10_s111,374.906,0.971,375.877,1.3933
2,q10_s123,371.577,0.971,372.548,1.3934
2,q10_s1337,371.69,0.976,372.666,1.3868
2,q10_s17,366.926,0.961,367.887,1.386
2,q10_s2024,370.968,0.952,371.92,1.3934
2,q10_s222,371.3,0.955,372.255,1.3934
